Date,Open,High,Low,Close,Volume,Adj Close
5/20/10,109.379997,109.889999,107.470001,107.540001,530418300,94.13198
5/19/10,111.769997,112.769997,110.360001,111.760002,394742700,97.825834
5/18/10,114.879997,115.220001,112.029999,112.400002,360556800,98.386038
5/17/10,114.199997,114.519997,111.769997,113.949997,325739800,99.742781
5/14/10,115.120003,115.330002,112.870003,113.889999,345601400,99.690264
5/13/10,117.129997,117.68,115.889999,115.989998,234452500,101.528436
5/12/10,116.290001,117.620003,116.089996,117.449997,235607100,102.806403
5/11/10,115.07,117.360001,114.910004,115.830002,317849800,101.388388
5/10/10,115.809998,116.650002,114.910004,116.160004,396159600,101.677246
5/7/10,112.639999,113.769997,109.410004,111.260002,637558800,97.388173
5/6/10,116.260002,117,105,112.940002,647356600,98.858712
5/5/10,116.559998,117.800003,115.970001,116.82,328973200,102.254954
5/4/10,119.010002,119.029999,116.919998,117.519997,360353400,102.867676
5/3/10,119.379997,120.68,119.199997,120.349998,182747900,105.344834
4/30/10,120.879997,121.010002,118.779999,118.809998,270000900,103.99684
4/29/10,120.099998,121.110001,120.07,120.860001,193775000,105.79125
4/28/10,119.050003,119.68,118.269997,119.379997,300674100,104.495772
4/27/10,120.650002,121.339996,118.25,118.480003,355853300,103.707989
4/26/10,121.849998,122.120003,121.230003,121.349998,143457300,106.220155
4/23/10,120.940002,121.860001,120.629997,121.809998,177335500,106.622802
4/22/10,119.809998,121.169998,119.120003,121.019997,115360300,105.931298
4/21/10,120.949997,121.230003,119.989998,120.660004,192910100,105.616188
4/20/10,120.559998,120.980003,119.870003,120.879997,157708000,105.808753
4/19/10,119.010002,119.93,118.470001,119.809998,217947800,104.872161
4/16/10,120.860001,121.290001,118.75,119.360001,366786700,104.478269
4/15/10,120.989998,121.57,120.949997,121.290001,144615300,106.167638
4/14/10,120.269997,121.190002,120.080002,121.190002,161609000,106.080107
4/13/10,119.620003,120.040001,119,119.830002,125043600,104.889671
4/12/10,119.699997,120.050003,119.559998,119.739998,110279000,104.810888
4/9/10,119.019997,119.599998,118.800003,119.550003,133006500,104.644582
4/8/10,117.949997,118.970001,117.599998,118.769997,158704000,103.961826
4/7/10,118.800003,119.360001,117.809998,118.360001,184576300,103.602948
4/6/10,118.419998,119.25,118.290001,119.040001,110384200,104.198167
4/5/10,118.25,118.839996,117.919998,118.760002,105847600,103.953078
4/1/10,117.800003,118.25,117.099998,117.800003,161215200,103.112771
3/31/10,116.949997,117.519997,116.610001,117,161078700,102.412512
3/30/10,117.459999,117.830002,116.910004,117.400002,145772500,102.762641
3/29/10,117.169998,117.529999,116.690002,117.32,134513500,102.692614
3/26/10,116.870003,117.419998,116.120003,116.580002,205808500,102.044879
3/25/10,117.629997,118.169998,116.510002,116.650002,223396300,102.106151
3/24/10,116.970001,117.43,115.580002,116.839996,196072600,102.272457
3/23/10,116.760002,117.510002,116.379997,117.410004,182941600,102.771396
3/22/10,115.309998,116.800003,115.239998,116.589996,184477800,102.053627
3/19/10,115.970001,117.290001,115.519997,115.970001,226641100,101.510933
3/18/10,117.110001,117.269997,116.57,117.040001,196509100,102.027374
3/17/10,116.760002,117.480003,116.419998,117.099998,177468100,102.079676
3/16/10,115.809998,116.519997,115.489998,116.410004,168673000,101.478186
3/15/10,115.260002,115.57,114.599998,115.489998,146816800,100.676189
3/12/10,115.949997,115.970001,115.139999,115.459999,162074800,100.650038
3/11/10,114.699997,115.480003,114.349998,115.449997,160791100,100.641319
3/10/10,114.510002,115.279999,114.410004,114.970001,186088800,100.222892
3/9/10,113.93,114.989998,113.870003,114.459999,154556700,99.778307
3/8/10,114.260002,114.519997,114.07,114.269997,114631200,99.612676
3/5/10,113.370003,114.339996,113.099998,114.25,176118800,99.595244
3/4/10,112.449997,112.800003,112.029999,112.639999,135770400,98.191757
3/3/10,112.489998,112.970001,112.019997,112.300003,150785000,97.895372
3/2/10,112.370003,112.739998,112,112.199997,160992400,97.808194
3/1/10,111.199997,112,111.169998,111.889999,147709700,97.537959
2/26/10,110.769997,111.120003,110.110001,110.739998,173589300,96.535467
2/25/10,109.239998,110.75,108.940002,110.669998,259634700,96.474447
2/24/10,110.139999,111,109.860001,110.82,176350700,96.605207
2/23/10,110.860001,111.199997,109.519997,109.809998,207497000,95.724758
2/22/10,111.550003,111.580002,110.830002,111.160004,132346900,96.901599
2/19/10,110.620003,111.57,110.360001,111.139999,222684900,96.884161
2/18/10,110.080002,111.139999,110.040001,110.910004,193708600,96.683667
2/17/10,110.269997,110.410004,109.739998,110.260002,168845100,96.11704
2/16/10,108.860001,109.849998,107.82,109.739998,159317500,95.663737
2/12/10,106.989998,108.099998,106.510002,108.040001,304622100,94.181797
2/11/10,106.870003,108.25,106.25,108.129997,223591600,94.260249
2/10/10,107.050003,107.599998,106.110001,107.010002,240511500,93.283915
2/9/10,107.129997,108.150002,106.269997,107.220001,337820500,93.466978
2/8/10,106.739998,107.330002,105.809998,105.889999,224166900,92.307574
2/5/10,106.559998,106.879997,104.580002,106.660004,493585800,92.978811
2/4/10,108.980003,109.029999,106.419998,106.440002,356715700,92.787029
2/3/10,109.879997,110.480003,109.510002,109.830002,172730700,95.742196
2/2/10,109.260002,110.589996,108.879997,110.379997,216327900,96.221644
2/1/10,108.150002,109.07,107.5,109.059998,187865000,95.070959
1/29/10,109.040001,109.800003,107.220001,107.389999,310677600,93.615171
1/28/10,110.190002,110.25,107.910004,108.57,316104000,94.643813
1/27/10,109.169998,110.080002,108.330002,109.830002,271863600,95.742196
1/26/10,109.339996,110.470001,109.040001,109.309998,211168800,95.288892
1/25/10,110.209999,110.410004,109.410004,109.769997,186937500,95.689887
1/22/10,111.199997,111.739998,109.089996,109.209999,345942400,95.20172
1/21/10,113.919998,114.269997,111.559998,111.699997,344859600,97.372328
1/20/10,114.279999,114.449997,112.980003,113.889999,216490200,99.281421
1/19/10,113.620003,115.129997,113.589996,115.059998,139172700,100.301344
1/15/10,114.730003,114.839996,113.199997,113.639999,212283100,99.063488
1/14/10,114.489998,115.139999,114.419998,114.93,115718800,100.188022
1/13/10,113.949997,114.940002,113.370003,114.620003,161822000,99.917787
1/12/10,113.970001,114.209999,113.220001,113.660004,163333500,99.080926
1/11/10,115.080002,115.129997,114.239998,114.730003,106375700,100.013678
1/8/10,113.889999,114.620003,113.660004,114.57,126402800,99.874198
1/7/10,113.5,114.330002,113.18,114.190002,131091100,99.542943
1/6/10,113.519997,113.989998,113.43,113.709999,116074400,99.124509
1/5/10,113.260002,113.68,112.849998,113.629997,111579900,99.054769
1/4/10,112.370003,113.389999,111.510002,113.330002,118944600,98.793254
12/31/09,112.769997,112.800003,111.389999,111.440002,90637900,97.145683
12/30/09,112.230003,112.650002,112.169998,112.519997,73138400,98.087147
12/29/09,113.010002,113.029999,112.550003,112.559998,80572500,98.122017
12/28/09,112.900002,112.989998,112.32,112.720001,87508500,98.261497
12/24/09,112.190002,112.599998,112,112.480003,39677500,98.052284
12/23/09,112,112.110001,111.5,111.949997,111783100,97.590261
12/22/09,111.57,111.970001,111.43,111.730003,91707500,97.398486
12/21/09,110.760002,111.699997,110.760002,111.330002,118039600,97.049792
12/18/09,110.199997,110.300003,109.279999,110.209999,174591200,96.073451
12/17/09,110.720001,110.93,110.080002,110.18,183390100,95.53298
12/16/09,111.800003,112.129997,111.269997,111.519997,155358200,96.694841
12/15/09,111.459999,111.919998,111,111.349998,120408800,96.547442
12/14/09,111.870003,112,111.129997,111.870003,107141500,96.998319
12/11/09,111.110001,111.360001,110.610001,111.110001,124854000,96.339349
12/10/09,110.699997,111.120003,110.449997,110.639999,138014600,95.931828
12/9/09,109.580002,110.18,109.019997,110.019997,155063400,95.394247
12/8/09,110.040001,110.769997,109.269997,109.610001,169863700,95.038755
12/7/09,110.910004,111.529999,110.489998,110.839996,127973800,96.105238
12/4/09,111.839996,112.379997,110.040001,111.010002,274907800,96.252644
12/3/09,111.550003,112.18,110.290001,110.379997,167324900,95.70639
12/2/09,111.279999,112.010002,110.919998,111.25,132315100,96.460737
12/1/09,110.919998,111.660004,110.730003,111.300003,159613700,96.504093
11/30/09,109.480003,110.199997,108.120003,109.940002,160874800,95.324887
11/27/09,108.400002,110.32,108.290001,109.57,126001800,95.004072
11/25/09,111.169998,111.5,110.82,111.379997,109564800,96.573453
11/24/09,111,111.199997,110.010002,110.989998,138420100,96.235299
11/23/09,110.720001,111.739998,110.599998,110.82,148010200,96.0879
11/20/09,109.25,109.760002,109.010002,109.43,134196000,94.882683
11/19/09,110.510002,111.309998,109.129997,109.82,208734600,95.220837
11/18/09,111.260002,111.43,110.57,111.269997,156486800,96.478076
11/17/09,110.919998,111.389999,110.5,111.339996,147134100,96.53877
11/16/09,110.379997,111.690002,110.32,111.209999,210922200,96.426054
11/13/09,109.309998,110.089996,108.75,109.620003,150963000,95.047427
11/12/09,110,110.57,108.75,109.029999,157144500,94.535857
11/11/09,110.309998,110.82,109.620003,110.150002,169466200,95.50697
11/10/09,109.309998,109.93,108.970001,109.589996,171899800,95.02141
11/9/09,107.949997,109.629997,107.870003,109.57,159495700,95.004072
11/6/09,106.260002,107.400002,106.050003,107.129997,170954100,92.888436
11/5/09,105.660004,106.879997,105.440002,106.849998,180015300,92.64566
11/4/09,105.510002,106.330002,104.650002,104.919998,247996700,90.972228
11/3/09,103.739998,104.800003,103.540001,104.650002,228362600,90.738124
11/2/09,104.129997,105.410004,103.080002,104.32,254222900,90.451992
10/30/09,106.300003,106.620003,103.440002,103.559998,325608100,89.793022
10/29/09,105.190002,106.860001,104.940002,106.650002,198110600,92.47225
10/28/09,106.150002,106.480003,104.349998,104.410004,248821400,90.530031
10/27/09,107.029999,107.389999,106.160004,106.419998,253266300,92.272822
10/26/09,108.199997,109.309998,106.610001,106.910004,242028200,92.697688
10/23/09,109.690002,109.760002,107.629997,108.080002,240033200,93.71215
10/22/09,108.190002,109.68,107.5,109.330002,238444000,94.795978
10/21/09,109.040001,110.309998,108.150002,108.230003,225379300,93.842211
10/20/09,109.949997,109.989998,108.68,109.209999,180921100,94.691928
10/19/09,109.07,110.129997,108.730003,109.790001,159530400,95.194826
10/16/09,108.800003,109.269997,108.230003,108.889999,192069400,94.414469
10/15/09,108.779999,109.709999,108.730003,109.709999,173873600,95.12546
10/14/09,108.720001,109.419998,107.419998,109.309998,191421600,94.778633
10/13/09,107.389999,107.709999,106.760002,107.459999,157692700,93.174568
10/12/09,107.760002,108.089996,107.279999,107.68,118031000,93.365323
10/9/09,106.639999,107.260002,106.360001,107.260002,135008300,93.001159
10/8/09,106.550003,107.169998,105.849998,106.610001,183305800,92.437566
10/7/09,105.269997,105.910004,105.07,105.800003,159200300,91.735248
10/6/09,104.769997,106.110001,104.709999,105.510002,202491100,91.483799
10/5/09,102.900002,104.32,102.599998,104.019997,149875000,90.19187
10/2/09,102.019997,103.099998,101.989998,102.489998,224748800,88.865265
10/1/09,103,105.730003,102.949997,102.970001,281840600,89.281458
9/30/09,106.360001,106.459999,104.620003,105.589996,254383000,91.553159
9/29/09,106.510002,107.019997,105.779999,106,133733900,91.908658
9/28/09,104.849998,106.550003,104.830002,106.32,118285800,92.186117
9/25/09,104.779999,105.360001,104.089996,104.449997,204059000,90.564708
9/24/09,106.410004,106.639999,104.550003,105.010002,228636800,91.050267
9/23/09,107.32,108.029999,105.989998,106.18,225947400,92.064729
9/22/09,107.080002,107.370003,106.599998,107.07,143126700,92.836414
9/21/09,105.889999,107,105.660004,106.449997,151892000,92.298833
9/18/09,107.150002,107.160004,106.360001,106.720001,153799100,92.532944
9/17/09,107.169998,108.059998,106.57,107.160004,229170900,92.473984
9/16/09,106.099998,107.339996,105.730003,107.32,206406300,92.612053
9/15/09,105.449997,106.110001,104.760002,105.720001,196795900,91.23133
9/14/09,103.879997,105.459999,103.150002,105.279999,149593800,90.851629
9/11/09,104.989998,105.300003,104.279999,104.769997,152360100,90.411521
9/10/09,103.800003,104.860001,103.220001,104.790001,162902400,90.428784
9/9/09,103.120003,104.080002,102.800003,103.730003,154612500,89.514057
9/8/09,103,103.050003,102.389999,102.940002,132909100,88.832323
9/4/09,100.849998,102.089996,100.550003,102.059998,142687900,88.072921
9/3/09,100.400002,100.769997,99.589996,100.650002,143572300,86.856162
9/2/09,99.779999,100.440002,99.57,99.82,171805000,86.139909
9/1/09,101.949997,103.239998,99.989998,100.199997,321276800,86.467829
8/31/09,102.370003,102.580002,101.790001,102.459999,176051600,88.418103
8/28/09,104.230003,104.349998,102.669998,103.379997,147024400,89.212018
8/27/09,103.110001,103.720001,101.940002,103.400002,196230100,89.229281
8/26/09,102.839996,103.639999,102.489998,103.169998,194620700,89.030799
8/25/09,103.370003,104.260002,102.940002,103.160004,215310600,89.022174
8/24/09,103.389999,103.949997,102.589996,102.959999,191279000,88.849579
8/21/09,101.82,103.129997,101.620003,102.970001,224605000,88.858211
8/20/09,100.089996,101.220001,99.870003,100.989998,174131300,87.149562
8/19/09,98.309998,100.300003,98.209999,99.959999,192812800,86.260722
8/18/09,98.529999,99.440002,98.349998,99.089996,173461500,85.509951
8/17/09,98.849998,98.949997,98.110001,98.309998,237667500,84.836849
8/14/09,101.519997,101.599998,99.699997,100.790001,199616100,86.976974
8/13/09,101.260002,101.610001,100.260002,101.57,176449500,87.650076
8/12/09,99.559998,101.559998,99.510002,100.800003,219052400,86.985606
8/11/09,100.540001,100.610001,99.459999,99.730003,157301000,86.062247
8/10/09,100.739998,101.220001,100.269997,100.989998,130898700,87.149562
8/7/09,100.940002,102.029999,100.389999,101.199997,220640900,87.330781
8/6/09,100.870003,101.019997,99.419998,99.889999,193203800,86.200316
8/5/09,100.769997,100.860001,99.580002,100.410004,184726400,86.649055
8/4/09,99.989998,100.839996,99.779999,100.699997,176714600,86.899305
8/3/09,99.849998,100.529999,99.309998,100.440002,175776900,86.674942
7/31/09,98.650002,99.470001,98.379997,98.809998,207358000,85.268326
7/30/09,98.830002,99.830002,98.599998,98.669998,225575400,85.147513
7/29/09,97.440002,98.089996,96.980003,97.650002,194399300,84.267304
7/28/09,97.660004,98.370003,97.059998,97.889999,186685200,84.474411
7/27/09,97.879997,98.400002,97.339996,98.349998,159259400,84.871368
7/24/09,97.199997,98.139999,96.690002,98.059998,154003100,84.621111
7/23/09,95.610001,98.080002,95.529999,97.660004,258795500,84.275936
7/22/09,94.959999,96.129997,94.889999,95.550003,196068100,82.455106
7/21/09,95.870003,95.900002,94.419998,95.57,217718300,82.472362
7/20/09,94.68,95.290001,94.190002,95.129997,164179400,82.092661
7/17/09,94.059998,94.32,93.540001,94.129997,138561700,81.229708
7/16/09,93,94.510002,92.82,93.110001,231174500,80.3495
7/15/09,91.809998,93.510002,90.68,93.260002,220877900,80.478944
7/14/09,90.379997,90.690002,89.730003,90.610001,181487400,78.192119
7/13/09,88.309998,90.169998,87.589996,90.099998,217413500,77.752011
7/10/09,87.699997,88.489998,87.349998,87.959999,173520300,75.905293
7/9/09,88.610001,88.900002,87.910004,88.169998,163777600,76.086513
7/8/09,88.589996,88.800003,87,88,248050500,75.939812
7/7/09,89.709999,89.82,88,88.059998,197088900,75.991587
7/6/09,88.940002,89.93,88.660004,89.800003,174499600,77.493129
7/2/09,91.129997,92.360001,89.760002,89.809998,212309900,77.501754
7/1/09,92.339996,93.230003,92.209999,92.330002,173041100,79.676398
6/30/09,92.720001,93.059998,91.269997,91.949997,228888200,79.348472
6/29/09,92.110001,92.82,91.599998,92.699997,168481300,79.995686
6/26/09,91.769997,92.239998,91.269997,91.839996,167579000,79.253546
6/25/09,89.669998,92.169998,89.57,92.080002,279411000,79.46066
6/24/09,90.160004,91.080002,89.599998,90.120003,211577700,77.769274
6/23/09,89.470001,89.879997,88.849998,89.349998,188309800,77.104797
6/22/09,91.139999,91.190002,89.25,89.279999,251913600,77.04439
6/19/09,92.580002,92.699997,91.519997,92.040001,215655600,79.426141
6/18/09,91.690002,92.669998,91.25,92.220001,211725100,79.134461
6/17/09,91.599998,92.330002,90.830002,91.550003,223445200,78.559532
6/16/09,93.230003,93.290001,91.580002,91.639999,227319000,78.636758
6/15/09,93.959999,94.019997,92.400002,92.900002,224190500,79.717973
6/12/09,94.400002,95.139999,94,95.080002,184361800,81.588642
6/11/09,94.580002,96.110001,94.559998,94.82,275414200,81.365533
6/10/09,95.480003,95.489998,93.190002,94.400002,296100400,81.005131
6/9/09,94.690002,95.139999,94.019997,94.639999,225125500,81.211074
6/8/09,93.839996,95.099998,93.040001,94.160004,238565100,80.799187
6/5/09,95.489998,95.669998,93.800003,94.550003,284257900,81.133848
6/4/09,94,94.669998,93.300003,94.529999,210102300,81.116682
6/3/09,94.040001,94.129997,92.760002,93.650002,235310500,80.361552
6/2/09,94.400002,95.370003,94.230003,94.849998,230874500,81.391275
6/1/09,93.669998,95.169998,93.43,94.769997,276246800,81.322625
5/29/09,91.419998,93.699997,90.68,92.529999,258641500,79.400472
5/28/09,90.459999,91.339996,89.099998,90.919998,289095000,78.018922
5/27/09,91.440002,91.75,89.529999,89.669998,246015800,76.94629
5/26/09,88.360001,91.559998,88.32,91.300003,236318500,78.345006
5/22/09,89.459999,90,88.68,89.019997,166811900,76.38852
5/21/09,89.459999,89.800003,88.260002,89.209999,258988400,76.551563
5/20/09,91.949997,92.800003,90.410004,90.510002,285722200,77.667102
5/19/09,91.18,91.970001,90.809998,91.120003,206102200,78.190547
5/18/09,89.550003,91.339996,88.57,91.230003,241447400,78.284939
5/15/09,89.370003,90,88.150002,88.709999,271502700,76.12251
5/14/09,88.720001,90.120003,88.5,89.440002,260098700,76.74893
5/13/09,89.739998,90.010002,88.5,88.68,269619100,76.096768
5/12/09,91.629997,91.830002,89.849998,90.970001,282431300,78.06183
5/11/09,91.699997,92.110001,91.040001,91.239998,247923600,78.293515
5/8/09,92.029999,93.220001,91.440002,92.980003,299081700,79.786623
5/7/09,93.010002,93.150002,90.279999,90.860001,317728000,77.967437
5/6/09,91.68,92.199997,90.610001,92.139999,291941000,79.065811
5/5/09,90.57,90.93,89.839996,90.57,243036300,77.718586
5/4/09,88.550003,90.940002,88.379997,90.879997,287120000,77.984597
5/1/09,87.440002,88.209999,86.720001,87.889999,236110300,75.418864
4/30/09,88.550003,89.019997,86.919998,87.419998,301419800,75.015553
4/29/09,86.519997,88.360001,86.300003,87.389999,311505700,74.989811
4/28/09,84.970001,86.589996,84.760002,85.57,247926300,73.42806
4/27/09,85.68,87.010002,85.540001,85.839996,289581600,73.659746
4/24/09,86.029999,87.309998,85.690002,86.660004,287703000,74.363398
4/23/09,84.709999,85.419998,83.629997,85.370003,324903700,73.256442
4/22/09,84.290001,86.339996,84.07,84.540001,340395200,72.544213
4/21/09,82.82,85.129997,82.75,85.059998,114090900,72.990425
4/20/09,85.540001,87.050003,83.339996,83.43,293690100,71.591716
4/17/09,86.830002,87.650002,86.139999,87.080002,262649000,74.723801
4/16/09,85.93,87.150002,84.769997,86.5,335202900,74.226098
4/15/09,83.839996,85.419998,83.610001,85.25,250726100,73.153467
4/14/09,85.029999,85.760002,84.080002,84.349998,276598800,72.381171
4/13/09,84.919998,86.540001,84.580002,85.830002,224847500,73.651169
4/9/09,84.669998,85.82,84.330002,85.809998,269653500,73.634004
4/8/09,82.059998,82.940002,81.540001,82.529999,230402800,70.81942
4/7/09,82.25,82.650002,81.510002,81.650002,258947800,70.064289
4/6/09,83.339996,84.279999,82.290001,83.599998,264866600,71.737592
4/3/09,83.489998,84.279999,82.669998,84.260002,284646300,72.303945
4/2/09,83.080002,84.610001,81.129997,83.43,476230700,71.591716
4/1/09,78.529999,81.419998,78.330002,81.059998,377018300,69.558004
3/31/09,79.559998,81.080002,79.050003,79.519997,364238300,68.236521
3/30/09,79.800003,79.870003,77.959999,78.790001,324108500,67.610108
3/27/09,82.050003,82.529999,81.309998,81.610001,322332300,70.029964
3/26/09,82.25,83.300003,81.32,83.110001,422025200,71.317122
3/25/09,81.230003,82.699997,79.059998,81.449997,441775100,69.892665
3/24/09,81.239998,82.360001,80.510002,80.599998,330271000,69.163276
3/23/09,78.739998,82.290001,78.309998,82.220001,419933300,70.553409
3/20/09,78.760002,78.910004,76.529999,76.709999,371078200,65.825248
3/19/09,80.93,81,78.690002,78.940002,428520400,67.257428
3/18/09,77.809998,80.900002,77.07,79.93,473273200,68.100913
3/17/09,76.07,78.360001,75.449997,78.18,356814300,66.609901
3/16/09,76.959999,77.970001,75.809998,75.860001,360644900,64.633245
3/13/09,76.010002,76.980003,74.730003,76.089996,337474700,64.829203
3/12/09,72.620003,75.75,71.970001,75.5,409702700,64.326522
3/11/09,73,73.75,71.830002,72.639999,356648300,61.889782
3/10/09,69.510002,72.370003,69.370003,72.169998,406227900,61.489337
3/9/09,67.949997,70,67.730003,68.110001,379905300,58.030191
3/6/09,69.400002,70.449997,67.099998,68.919998,490470000,58.720315
3/5/09,70.099998,71.730003,68.169998,68.800003,485549400,58.618078
3/4/09,71.230003,72.870003,70.07,71.730003,462753100,61.114459
3/3/09,71.610001,71.699997,69.639999,70.07,443761000,59.700124
3/2/09,72.519997,73.919998,70.370003,70.599998,426452600,60.151687
2/27/09,74.010002,75.690002,73.809998,73.93,470510900,62.988871
2/26/09,77.82,79.669998,75.529999,75.620003,363353900,64.428765
2/25/09,77.139999,78.419998,75.629997,76.870003,461985800,65.493774
2/24/09,75.290001,77.949997,74.699997,77.480003,426260900,66.013498
2/23/09,78.269997,78.269997,74.589996,74.650002,379641400,63.602317
2/20/09,76.730003,78.339996,75.769997,77.419998,477176600,65.962374
2/19/09,79.839996,80.150002,78.019997,78.18,316867500,66.609901
2/18/09,79.790001,79.940002,78.279999,79.029999,362964800,67.334105
2/17/09,80.160004,82.959999,79.169998,79.220001,478910100,67.495989
2/13/09,83.550003,84.239998,82.739998,82.760002,293998400,70.512094
2/12/09,82.169998,83.82,81.050003,83.660004,469302200,71.278901
2/11/09,83.449997,84.050003,82.400002,83.599998,324442500,71.227777
2/10/09,86.269997,87.029999,82.449997,83.110001,536212800,70.810295
2/9/09,86.959999,87.739998,86.32,87.099998,240075200,74.209801
2/6/09,84.860001,87.339996,84.68,86.980003,366101700,74.107564
2/5/09,82.699997,85.290001,77.730003,84.57,417679400,72.054224
2/4/09,84.300003,85.370003,83.040001,83.330002,322989300,70.997738
2/3/09,83.099998,84.360001,82.220001,83.739998,278385800,71.347057
2/2/09,81.57,83.18,81.309998,82.580002,288233300,70.358732
1/30/09,84.980003,85.400002,82.209999,82.830002,383383600,70.571734
1/29/09,86.110001,87.489998,84.470001,84.550003,294392500,72.037187
1/28/09,86.400002,87.949997,86.07,87.389999,330007000,74.456884
1/27/09,84.129997,85.150002,83.300003,84.529999,273789700,72.020143
1/26/09,83.589996,85.360001,82.809998,83.68,317978800,71.295939
1/23/09,80.900002,83.989998,80.57,83.110001,386800600,70.810295
1/22/09,82.419998,84.040001,81.169998,82.75,427940300,70.503572
1/21/09,81.940002,84.239998,80.470001,84.050003,364360700,71.611184
1/20/09,84.230003,85.059998,80.050003,80.57,419855200,68.646197
1/16/09,85.860001,85.989998,83.050003,85.059998,399237200,72.471706
1/15/09,84.120003,85.25,81.720001,84.400002,532647300,71.909385
1/14/09,85.540001,85.75,83.160004,84.370003,435491600,71.883826
1/13/09,86.730003,87.879997,86.199997,87.110001,356432300,74.218323
1/12/09,88.839996,88.910004,86.410004,86.949997,277858500,74.081998
1/9/09,91.160004,91.32,85.360001,89.089996,330953600,75.905293
1/8/09,90.160004,91.089996,89.669998,91.040001,263834400,77.56671
1/7/09,92,92.260002,90.199997,90.669998,280899200,77.251465
1/6/09,93.639999,94.449997,92.68,93.470001,328260900,79.637087
1/5/09,92.629997,93.660004,91.889999,92.849998,240349700,79.108841
1/2/09,90.440002,93.440002,89.849998,92.959999,227566300,79.202562
12/31/08,89.080002,90.970001,88.870003,90.239998,193987200,76.885102
12/30/08,87.510002,89.050003,86.879997,88.970001,168256300,75.803056
12/29/08,87.239998,87.330002,85.599998,86.910004,127795900,74.047924
12/26/08,87.239998,87.300003,86.5,87.160004,74767700,74.260926
12/24/08,86.449997,86.870003,86,86.660004,62061600,73.834922
12/23/08,87.529999,87.93,85.800003,86.160004,221625200,73.408919
12/22/08,88.580002,88.669998,85.489998,87.059998,243759500,74.17572
12/19/08,89.099998,90.620003,88.089996,88.190002,301451300,75.138492
12/18/08,91.400002,91.669998,88.209999,89.290001,374673300,75.463108
12/17/08,90.839996,92.43,90.059998,90.989998,281819800,76.899854
12/16/08,91.879997,92.019997,88.18,91.879997,377699500,77.652034
12/15/08,89.019997,89.150002,86.290001,87.75,256694200,74.161582
12/12/08,85.550003,89.07,85.199997,88.989998,415060400,75.209562
12/11/08,89.540001,91,87.370003,87.940002,365061000,74.322162
12/10/08,90.32,91.360001,89,90.110001,396187400,76.156128
12/9/08,90.370003,92.129997,88.980003,89.5,370790000,75.640588
12/8/08,90.339996,92.379997,88.080002,91,412859300,76.908308
12/5/08,83.650002,88.419998,82.239998,87.93,471905300,74.313709
12/4/08,86.059998,88.050003,83.739998,85.300003,444173800,72.090977
12/3/08,83.400002,87.830002,83.139999,87.32,519863500,73.798169
12/2/08,83.470001,85.489998,82.040001,85.269997,469508400,72.065617
12/1/08,87.510002,87.550003,81.860001,82.110001,369927100,69.394958
11/28/08,88.629997,90.129997,88.480003,90.089996,118308100,76.139222
11/26/08,84.300003,89.190002,84.239998,88.970001,370134200,75.192662
11/25/08,87.300003,87.510002,83.82,85.660004,454112400,72.39523
11/24/08,81.919998,86.989998,80.360001,85.029999,523305300,71.862784
11/21/08,77.459999,80.900002,74.339996,79.519997,718536500,67.206026
11/20/08,80.129997,82.510002,75.050003,75.449997,814180400,63.766281
11/19/08,85.910004,86.870003,80.919998,81.5,558327600,68.879418
11/18/08,85.150002,87.220001,82.910004,87.080002,523811800,73.595336
11/17/08,86.379997,88.559998,85.160004,85.470001,415254900,72.23465
11/14/08,89.410004,92.059998,86.519997,86.620003,540352300,73.20657
11/13/08,86.129997,91.730003,82.089996,91.169998,753141900,77.051981
11/12/08,88.230003,88.949997,85.120003,85.82,454330600,72.53045
11/11/08,90.760002,92.139999,88.650002,89.769997,418498200,75.868775
11/10/08,95.209999,95.529999,90.919998,92.629997,301773000,78.285894
11/7/08,91.650002,94,90.5,93.860001,380391000,79.325426
11/6/08,94.459999,95.440002,90.059998,90.860001,477721900,76.789988
11/5/08,99.199997,100.709999,95,96.190002,387844100,81.294619
11/4/08,99.059998,100.860001,96.709999,100.410004,346793400,84.861137
11/3/08,96.779999,97.690002,95.949997,97.110001,205419400,82.072152
10/31/08,95.080002,98.57,94.480003,96.830002,411394000,81.835512
10/30/08,95.779999,96.540001,92.900002,96.300003,414582100,81.387585
10/29/08,93.769997,97.169998,92.099998,93.080002,531270100,78.666213
10/28/08,87.339996,94.239998,84.529999,93.760002,639939500,79.240913
10/27/08,85.970001,89.510002,83.699997,83.949997,397288600,70.950024
10/24/08,84.059998,89.919998,84,87.040001,545812600,73.561529
10/23/08,90.290001,92.449997,85.809998,91.690002,634666400,77.491461
10/22/08,93.199997,95.860001,87.529999,90.639999,516168000,76.604055
10/21/08,96.970001,98.639999,95.220001,95.860001,356502000,81.015719
10/20/08,95.349998,99.099998,94.089996,98.809998,321294200,83.508898
10/17/08,91.989998,98.589996,91.650002,93.209999,476649000,78.77608
10/16/08,91.290001,94.769997,86.540001,93.769997,708811200,79.24936
10/15/08,97.459999,97.800003,89.709999,90.019997,484627500,76.080062
10/14/08,104.699997,105.529999,97.110001,99.849998,546268300,84.387851
10/13/08,93.870003,101.349998,89.949997,101.349998,455584000,85.65557
10/10/08,86.760002,93.940002,83.580002,88.5,871026300,74.795442
10/9/08,99.660004,100.620003,90.25,90.699997,534485200,76.654761
10/8/08,97.519997,102.18,96.809998,97.510002,725414800,82.410212
